track_id	username	track_url	public	title	created_at	genre	isrc	label_name	release	total_current_playcount	duration	territory	artist	publisher	composer	album_title	contains_music	iswc	release_date	signed_url
293060253	LOUIS IV	http://soundcloud.com/louisiv999/louis-iv-faith-evans-prodclint-ford	true	Faith Evans (prod.Clint Ford)	2016-11-15 00:00:21 UTC					1	96975	DE							2016-11-15 00:30:08 UTC	https://cf-media.sndcdn.com/OAEgRnClqbcD.128.mp3?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiKjovL2NmLW1lZGlhLnNuZGNkbi5jb20vT0FFZ1JuQ2xxYmNELjEyOC5tcDMqIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjk1Mzk1ODAyfX19XX0_&Signature=NEAH2a7QWICstMODtcAQ9mj3YP5lp01LQo60QqYJBLSC~vOlvlADoQBUIIBzQ3koWIOF9JB7VrlnYIV42tMCAEADMplKVDaHStei5kqOAFe5T7vrCc~Q27B~ljThJ6hnq3~EbVZqa4Led~LWhdTDyFnhsW3HdmMFQFzGIVJtN0tG2DLHqZEnbhiaF0RoNQVPhpdK4NCq9XzDBADRWjorVmLs29Tko50qBRnHm-BM8Mv9pADgUd1EvgbSUtyPI~pwBngKSpmiaEQXQNWqH40R7GMgOUTxO3oWTmE-NBRSHAfqDaBbLiQSBrz5l~Wui6NXHtSVXifqkdBNoaf9WZpPHw__&Key-Pair-Id=APKAI6TU7MMXM5DG6EPQ
286703729	Lost In Space	http://soundcloud.com/lostinspacesound/lost-in-space-liquid-universe-alien-records	true	Lost In Space - Liquid Universe [Alien Records]	2016-10-08 11:42:30 UTC		QM42K1708234	Alien Records		3	407705	DE	Lost In Space				true		2016-10-08 11:42:30 UTC	https://cf-media.sndcdn.com/KiHjbzG7cNoc.128.mp3?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiKjovL2NmLW1lZGlhLnNuZGNkbi5jb20vS2lIamJ6RzdjTm9jLjEyOC5tcDMqIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjk1Mzk3OTEwfX19XX0_&Signature=Xr8X2g3k~~8zUkhlurI4HQy6F9spyJhDfGoz7151cvQ~UEK1AzMFBHlPuoh0rshSapSti0JYIv-3yG4u-iE3fB2l5efB-ri5kPYsQM6CxTQUKzAzIPk72JeZPnB6-dGdIL-qxKg7n91ss7WkZWnCOiqgExglRWDkBS88cp8wfCJdB7klJ7JzTQYZCkcWIvuI7zNPNOkMTRJFX1nYhRslY76NOJPpVr1OC9cVkadMusqkNYAwCTORGMvjlkdN-zXjflHo-TkHTfMv7I0lmugmDWbiRLhL4ZgSvTcHaYNzBo139zbug8pl7kHLyikZvTQstNlGIhjVAsJwMIM4RvnRjA__&Key-Pair-Id=APKAI6TU7MMXM5DG6EPQ
313893517	Impulse	http://soundcloud.com/musicimpulse/new-school-feat-bittec	true	New School (feat. Bittec)- Free Download	2017-03-22 18:48:49 UTC					1	425312	DK							2017-03-22 18:48:49 UTC	https://cf-media.sndcdn.com/VPfI4vzhoYT9.128.mp3?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiKjovL2NmLW1lZGlhLnNuZGNkbi5jb20vVlBmSTR2emhvWVQ5LjEyOC5tcDMqIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjk1Mzk5ODYyfX19XX0_&Signature=cSch3SieCby2KU69BBZJ9LAsgbMUXZ0WuV2-dlV4wpe~oW64uUu0~5yTN8cGHSEMM57rHUSrHQ-ib9mvm9lFoRUDfbnQfJu7MoU7zyR-fcbBdi285SNUsBHxMijvujzQy7llzjxzSVPOd4u87rzj9WYBG1ZFLUJYO64dNraSETtpaa1-C1~2VuvGYLxjvtRtP1wlN11DqvEbS1rORYMxmr1ccx0CvC3LXCa8EN2Wng8AeDSJc2ieioCx6Fra5iXE7~fTzCHrM7TUAgULvp1LH89SG6mkPfE-soYwwtbJt2g6gJWoz29DCiaOmpR1YFlh0D9bfXjxuTQMaww4Zy1RUw__&Key-Pair-Id=APKAI6TU7MMXM5DG6EPQ
186006811	BerndHessMusic	http://soundcloud.com/berndhess/erykah-badu-on-and-on-kleeer-mix-214-by-bernd-hess	true	Erykah Badu - On And On (Kleeer Mix By Bernd Hess)	2015-01-14 14:15:27 UTC					14	257408	DK							2015-01-14 14:15:27 UTC	https://cf-media.sndcdn.com/SYwkMyuCJOgU.128.mp3?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiKjovL2NmLW1lZGlhLnNuZGNkbi5jb20vU1l3a015dUNKT2dVLjEyOC5tcDMqIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjk1Mzk4MDc1fX19XX0_&Signature=BXkZkQZ7fhv6KTPU~GKnu~EB0M0oDB7TqHvRhcN4I2fad1jUsZX-pwBBH9LCj8gI9bVpJM8NqhQlGgvcEFjm0WO~~tCB6OfhigeuObDEyOSS4yItA7YbVLcWfl5Vstkby5BsyrTgjy2-HxL3vNesah40K~kpMfhyZPn1vdMGE1M0N~0~bymfC7FpZryl197t2Pxz3q6Fug6bEsWUIJT2PiR-UxxQIqsVsUMOD3N2K8HmMeQKZPt3Xj2L-rWE7OZG23oYS26CrjtKNNxxzbSEPyJOu65omdVfd7-9UzmXwA2W4-KDXnsiA~3LRRzLdwDA3Pj8ijhCFPcQYT2TVsR8bw__&Key-Pair-Id=APKAI6TU7MMXM5DG6EPQ
290728402	Dressed up Animals Karl Lienert Löwenherz	http://soundcloud.com/dressedupnimals/2-comme-tu-est-belle	true	COMME TU EST BELLE	2016-10-31 00:06:59 UTC					1	285100	DK							2016-10-31 23:14:07 UTC	https://cf-media.sndcdn.com/u6UMpLWlOd7J.128.mp3?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiKjovL2NmLW1lZGlhLnNuZGNkbi5jb20vdTZVTXBMV2xPZDdKLjEyOC5tcDMqIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjk1Mzk0NjU0fX19XX0_&Signature=ScVGmVSRnH3J3P6Pbd2O53LRt4mUvrLRMrU9qBwgk9bIeGnR2QvKxtNAnqN3i0In89c6rkqYqqnrFVUXlvFG4R797FRYgd7S0NyVNzSOfY6JaV8cEowgDbvQFkIoRuBDKbrX1asywYudVpYbsGUkJVnYL55HcfPq5jmbEbmqXeICfdYm2Sx6~D5k2PcUP-1bJKO0J-fx-b23QNkWhWZzXqeTIpPXor16B4b8HHy076jBsRDhEh8lSp1GzIuHkXcyXP~R2Kk4wYJwAqrmiY6~v5lXt90ZGxndBaQtIuXQMeXJOzmCF3CzEd1vG9Ws-rcBU1G~bL-x0lzCp1mw9Ljbhg__&Key-Pair-Id=APKAI6TU7MMXM5DG6EPQ
935923138	MDMAsger	http://soundcloud.com/user260069/taenk-pa-det-3	true	Tænk På Det 3	2020-11-25 17:09:18 UTC					1	101721	DK					true		2020-11-25 17:09:18 UTC	https://cf-media.sndcdn.com/5jQngdiemGNM.128.mp3?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiKjovL2NmLW1lZGlhLnNuZGNkbi5jb20vNWpRbmdkaWVtR05NLjEyOC5tcDMqIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjk1Mzk4OTU1fX19XX0_&Signature=bDQD6XV5EKCT7qWn0zl5Eu7tvh4IR1oo6LVLdCw6zNYA13TfbifJK-gSeMORBFLGldrp-O4NCVB~0~x4lp0kQcjKtIGV0tWN3Jz2Iw7dQ0B9yjLuhQK~ztJqO-qHe8nNrrnvo6OPjNfzKAkbIT-0EqXzlDHPciORKc7dM0I4DduLww2wdnJdA8xAuRqF4U7uQXMpd9mST5u1v27IqInQwB9U2rxlJ2oA6XLBsHY4KJ4EcneB7GQrkgao1ew1UI5xudUN584jdBJd8eZA-ajIagGFZteylxN15NuKq~osRAOPPWUPnsvD0MMxz3lC~8Jy5KF~6SnkhTPUqMVWtIi0sA__&Key-Pair-Id=APKAI6TU7MMXM5DG6EPQ
307257997	Apogee	http://soundcloud.com/iamapogee/dj-apogee-valentines-special-february-2017-podcast	true	SENTI VIBES with Apogee	2017-02-11 20:23:27 UTC					1	603197	DK							2017-02-11 20:23:27 UTC	https://cf-media.sndcdn.com/ErZfwL87ZVlT.128.mp3?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiKjovL2NmLW1lZGlhLnNuZGNkbi5jb20vRXJaZndMODdaVmxULjEyOC5tcDMqIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjk1NDAyNDQzfX19XX0_&Signature=TnHFkuQg~~aLY9E52QXZKuatcrn89kIa-nG~HkPbD2UCWhk-GRcACtSONtBULDlI8MYkHTfLp1HCPYcL5Ff2~8eS2uzLm2BHiOaCnUHMm~lHFjeKK-cytguxngWkwpheNMX0iywIzrA9Gsq7gPSHvQkcPnYYYFFJquSlkz~qIbYtU9ezFI6VxiQFIjrxvqPzGmWRGKJtkxu-f-daWGhnm5Mskzw7ppPqMsmnp3t7uckXdK~qEPv~33FLyQlj5ICFOPqTBLHRyDd13H2VyXWwHBr~lU2J0u2HIiuP9vE-Ai4S-Ym47MKYkWSmldWCk5cWji6gFl0OW7F5E~takQ8hOQ__&Key-Pair-Id=APKAI6TU7MMXM5DG6EPQ
935864815	Deep Grooves	http://soundcloud.com/deep_grooves/free-download-male-oak-cold-critical	true	FREE DOWNLOAD: Malé Oak - Cold Critical	2020-11-25 15:21:29 UTC		QZFP52298366			1	257123	DK	Malé Oak				true		2020-11-27 13:45:02 UTC	https://cf-media.sndcdn.com/ycUFOUtwSzah.128.mp3?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiKjovL2NmLW1lZGlhLnNuZGNkbi5jb20veWNVRk9VdHdTemFoLjEyOC5tcDMqIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjk1Mzk4MjE2fX19XX0_&Signature=K5Chem~MhqLWgKlxxFYwubkO~4d-F4rAnGs7Izjz0UUv1W2jqrq9O3N4qSl0RLYUGPhluC1IbMowCl0LVl~GIP8qD4caDQ7XHbe2C1lfnPnJXps1V~bW25VTc8usYIdbyRl15VjpjNqZxD2wJ~8vAUHjs8mrTFLkjLRsKBlkaYq0MKJbS0ypkHcJ66O-YNhyKcRf42VzuFMDFPtwvNkT9wwWuvOruPp50bDYrj-09JTtRahlJJjPDCm9lYodyRUiB6-KtOUVfwaLK1bBKpThv9ZupMmOfg6MsdjdQMsYlbS4hggzvm3zcNZsqbhY2qWjraLMo9XSX41P5cn~TVpQHw__&Key-Pair-Id=APKAI6TU7MMXM5DG6EPQ
1276120474	Heimlich Musik	http://soundcloud.com/heimlichaufsc/oberst-buchner-quicksand-feat-mimu-original-mix-1	true	Oberst & Buchner - Quicksand Feat. Mimu (Original Mix)	2022-05-27 07:27:00 UTC		ATDY82200006	Heimlich Musik		3	286746	EE	Oberst & Buchner			Quicksand feat. Mimu	true		2022-05-27 07:38:37 UTC	https://cf-media.sndcdn.com/56R5wtNrR4JP.128.mp3?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiKjovL2NmLW1lZGlhLnNuZGNkbi5jb20vNTZSNXd0TnJSNEpQLjEyOC5tcDMqIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjk1NDAyMDE1fX19XX0_&Signature=fbhhirXqGBdbfdGjRICfoHUwvdqQbZVWOR216nuIUjUL4M-u4HrQ3H0e850ucyAHO9hSt39ULfgoQ~bl-nMFlFZgRuz0dX-K4S3iCqcB7cFmFjF1VK4gjWAs0TPkpMWRoleO~7ujCxF7gOdHPcrWTF1TrpEdJOwejYfibCmz7fcAibFiXiitsue~9yRpyZJyE9udpJIwWv207nJsRKYSvvdghpRE9MEXzr~Vt~1uXdFXR1hz883aza0vFBGMRLHmnFrIwHwYHyLht5JV-tHN5Xb7Zu8BOMhQ7ZXnZNZmH7p7eErHCQgsgQl9O1OiEOz588NUqNa~kg2K71ek1~dwtA__&Key-Pair-Id=APKAI6TU7MMXM5DG6EPQ
997775149	Fofana	http://soundcloud.com/fofanasc/tik-tok-mashup-march-2021-part-4	true	Tik Tok Mashup March 2021 🔥 Part 4	2021-03-03 12:36:33 UTC		QZF8N2178090			5	228937	EE	Rono				true		2021-03-03 12:36:33 UTC	https://cf-media.sndcdn.com/Zl6HX5mmKolA.128.mp3?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiKjovL2NmLW1lZGlhLnNuZGNkbi5jb20vWmw2SFg1bW1Lb2xBLjEyOC5tcDMqIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjk1Mzk3OTIyfX19XX0_&Signature=Ee7R137Rj5KtIqBEPV5yGvgdTNWtM5j6-GkQkLVcqpo0P~plAEJAhMfipLAR19gJbSGJ~cldRq8J1fO3zF7SxQRrrkKfesUUWD~3rdi2VOEwe7NQvKcD2IhAIS1f2zjvABaPABXJkNGLS2cS0fmcexGPIrXckuc2LwFAuzAJ9chkY2Ns3-KKurivAqxPrHaqPJXjvIdE0RD6r4--LFGaknT21fF73f162XezwPl2kn5mppmdggHCjojBbIEY-Gr73baeacTdSGWoU~XSzhZeNReB6leMYqZ-vnJJSYuW221vo~PVIy3UwEVv87m5KIEwtG~3PIdCc7jTPDfQK8Uw3Q__&Key-Pair-Id=APKAI6TU7MMXM5DG6EPQ
575813682	MEOKO	http://soundcloud.com/meoko/premiere-bernat-public-original-mix-field-of-possibilities	true	PREMIERE: Bernat - Public (Original Mix) [Berg Audio]	2019-02-15 12:40:47 UTC		QM8DG1934590			1	456245	EE	bernat				true		2019-02-15 12:40:47 UTC	https://cf-media.sndcdn.com/X1gt62R17c95.128.mp3?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiKjovL2NmLW1lZGlhLnNuZGNkbi5jb20vWDFndDYyUjE3Yzk1LjEyOC5tcDMqIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjk1Mzk4Mzk3fX19XX0_&Signature=NLIFnDYqryBkLxPRRGLoksj18nr59Hw0ir3neURYY5G2p0uu-T3b1aRvBIr9fcPm0ZZ9pVPM6eJRWaFDfu6GEBVdTXKFNeXKw1NcodN-bhzy4IuITQOULTbeykbzEMf6cwnh6nntcVgxIazOwzLp0dXRsmCTe1Lky~v7Lfjbx715kZPGSnx6tKVok6rPD9Uan6RYd2MIMSOYMjCQkEMm6xQOB9X4OJ5Yx4GEzVDDdWzLLMNqW3SMFVYzY~kM8lljaoFi8Un2tbq00CmGwi76eGkZiEp1D3Ld4qGK5hQiiRTe0UgUI0h7wfcc3sWBA2uRjHUlioz9k~pxEyMEnTCPqg__&Key-Pair-Id=APKAI6TU7MMXM5DG6EPQ
693189628	Ignat Gantsevich	http://soundcloud.com/ignat-gantsevich/c63skwnescwn	true	Грязь - Расскажи Мне О Любви	2019-10-09 10:43:41 UTC					131	210651	EE	Грязь 			 Сундук Мертвеца 	true		2019-10-09 10:43:41 UTC	https://cf-media.sndcdn.com/z78R80lL0G5N.128.mp3?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiKjovL2NmLW1lZGlhLnNuZGNkbi5jb20vejc4UjgwbEwwRzVOLjEyOC5tcDMqIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjk1NDAyMjU4fX19XX0_&Signature=FeaaWWslOzRklZvGuaPAn1btFFprE3PgPvVKZhGa6~iNPhboQbTm3azRl5oFKhnxXKP2ZcPqAmR9nOxSr~ZQsXESFIpI1eCyXwEztz5OrwoCcR8C18qtgm1uaB5auADJUqGzoqQWZN~8BzNOXUs4vqbesPRgbkzKr1YEaZNI1TcM~tkn7KAKLkJXaQRGXrvyMsfwLHaqxKGrWgxAK4~muNM~OdrOQcrDSN9agBZs-Q3cXCVu07jn2vs1ie7BcDmFUk3pfPS5SaejECWhQ7Ao0oC~zQKFBechEAtbWzmUCbtzRZO~pJbKkLMCuF5ldCm5yqVDfngVzWtplJqsoJPM5w__&Key-Pair-Id=APKAI6TU7MMXM5DG6EPQ
516878463	DLAG	http://soundcloud.com/dlag-656387394/goodnight-n-go-nightcore	true	goodnight n go - nightcore	2018-10-19 20:47:12 UTC					5	172398	ES	Ariana Grande			Sweetener	true		2018-10-19 20:47:12 UTC	https://cf-media.sndcdn.com/zsLNpgPVXVVr.128.mp3?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiKjovL2NmLW1lZGlhLnNuZGNkbi5jb20venNMTnBnUFZYVlZyLjEyOC5tcDMqIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjk1MzkzNTU0fX19XX0_&Signature=ZSbqXtOH36EwGYpLn-26PtjdpNoHPbfD7a-6tGrjauVHaUHyxUqLPFwdDgmhKcDss8-E0MLaJfVgpgM0KIRgl70vcamaF~o1zmvHGvnsTNMQmgwDWNLsfAtburkQ9VWBQwCXu1Q6svOUP6EIdW-h0PyI54j7dmYqPB~rjAMcimXSJNi~Ff2OkHRJHK7~mx421uvcHcng0Iep5XpLoC2EmydYF7yD8QrEmwayzIrBqvyyUboZ9KlcB8FBx~mE6deISiJ32LUeKH~4AD4mPNhbyw3E-sZQ84mer~IJRO9ptRPtcZALKfWvVC~APEodzH-eoQ4---jDoDbCtNfCsX5uUQ__&Key-Pair-Id=APKAI6TU7MMXM5DG6EPQ
1276082128	Phoenix	http://soundcloud.com/phoenixszn/playboi-carti-ft-young-nudy-racks-up-from-da-gutta	true	Playboi Carti Ft. Young Nudy - Racks up (From Da Gutta)	2022-05-27 05:37:48 UTC					131	208431	ES					true		2022-05-27 05:37:48 UTC	https://cf-media.sndcdn.com/XElNqFVviZ1s.128.mp3?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiKjovL2NmLW1lZGlhLnNuZGNkbi5jb20vWEVsTnFGVnZpWjFzLjEyOC5tcDMqIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjk1NDAxMzA5fX19XX0_&Signature=JmL5GtENWeUTojKMc932U96Lhvl~m4uEBv9JN0ZPwNTQqLCCwLKw7wEOSVzQKFg5PVXQQXAvDjGiBPwG84xD09C6adXgDlq-8zowvYb5gst-kYK-nm2fZe3oPOn6KcOXfRHTk9yxGep6KoB9i7-RDIKNOja2Hp4K8jd21~R0LXeaAMGGhjIS0~7PPht8l~hst45ZS5Zu3hs4fgjK1mjN1WLROkah8l10ZqeZFdJ5mmkFws2rd0ASmissDrfzkjBeHvFpuxbkvdrST-krJDgQQtCUaKA2zCZXVlXLKWII8msfQ6gAEFxwk8WatSNJHrQci8CrFS6jBBndVYNUBtReEA__&Key-Pair-Id=APKAI6TU7MMXM5DG6EPQ
313834325	✖️ KAVA&NOYSE 🔥	http://soundcloud.com/kavaandnoyse/kava-and-noyse-friends-free-mashup-pack	true	KAVA and NOYSE ✖️ FRIENDS | FREE MASHUP PACK 🔥🎶 [BUY=FREE DOWNLOAD]	2017-03-22 16:07:19 UTC					1	1074411	ES							2017-03-23 16:45:24 UTC	https://cf-media.sndcdn.com/9OhXOAK9JFnQ.128.mp3?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiKjovL2NmLW1lZGlhLnNuZGNkbi5jb20vOU9oWE9BSzlKRm5RLjEyOC5tcDMqIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjk1Mzk4NzQ1fX19XX0_&Signature=MSHpnxiotZZwsHopX1E~zjMlit2W7CKMgE-UknM02k6AGln3Kf5bz9oOV~QMaMua5PNQ8TKff7Qi6wBhJgh5OpFQtzC~AOm5tb7pju7e1VdiXwLhKNSgdS9S-J8lM0oK0gceCoT2FeWab80Of62qK3LA7T7I2~35cOILIF4qfSRvevzkMMq1TW8zFlqxDlSt6hsA0oQkDl-w~DxS0sJiX1qNNId7ey1TdBC9MCpO8jUf55XQ71fAbHXPZkVSt-P9gum20U8fIP93Mnp-v26a~7yA2sSSf9p9jsgX6dPkm79aMFnTl1e6f3521PajHaywk5SxcdUMklFW701oYrobPw__&Key-Pair-Id=APKAI6TU7MMXM5DG6EPQ
307732939	Daniel Ahearn	http://soundcloud.com/danielahearnmusic/nobody-jess-delgado	true	Nobody (Jess Delgado)	2017-02-14 18:45:42 UTC					8	284865	ES							2017-02-14 18:45:42 UTC	https://cf-media.sndcdn.com/Qe5Zpp9Bf4CW.128.mp3?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiKjovL2NmLW1lZGlhLnNuZGNkbi5jb20vUWU1WnBwOUJmNENXLjEyOC5tcDMqIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjk1Mzk4OTc2fX19XX0_&Signature=Bl90h38vO6BKnUZUyyVBRcKZQ3I7IcAsOP1cpLo-tKpBjeVq2oC0y36b8oZUMueUl9aGPloukGtc8bLYQ-mjEAiL9-ieA4RwQPy2eds8YYbwCdi5p~MmjVUGkzEk4xrxliHpTdioz-A-QH6jzIeYgkO4NeqC72yJu5m9FEHL6C162ZFoR5FDvNXR4kr-jkGM8DmsAeRpPmrnaCzhZblK0oiNeHWs17qgYlddV9lS7zvBTxtU4bvPgdHn28UWziK85b0bLIAF9J1boPVGxq~Sx8uHJ6CfxdRd~RKNrVK5gN-L3ougqC102uelX7u3hUZt5hEQFdOuoTqX1L2o2sqc7w__&Key-Pair-Id=APKAI6TU7MMXM5DG6EPQ
291489554	Coyu	http://soundcloud.com/coyu/moby-natural-blues-coyu-remix	true	Moby - Natural Blues (Coyu Remix)	2016-11-04 15:24:20 UTC					34	593557	ES	Moby			Suara			2016-11-04 15:24:20 UTC	https://cf-media.sndcdn.com/gdHL3jQnadik.128.mp3?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiKjovL2NmLW1lZGlhLnNuZGNkbi5jb20vZ2RITDNqUW5hZGlrLjEyOC5tcDMqIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjk1Mzk4ODM4fX19XX0_&Signature=gP6K-KDPFqpSe9X91KeJJScOl7yfbVk8IKAYscPdsqG~NaR~m2n-e4t-iRBIwXR~6yic2aUKMU-6SfuuFTXzfvtit6OzBrtzYZq3pjf2dwgaTiJlb6IqN3zK3Jv5orSj6W-Aw-ni2JOT4cywklPobvsrpbocYfqB8YQ3LY-yRBb5-J5eV4u5tLLe08Nsqo29mP1S7AXmxfGJUqm9L1raupSdi25weyzTrhILyRTsvQ1t2bGa4QHDzJgziZFnf0XU2qAIAgxHCI70xpkxBGDcAC7hoOb7S9QuoXUr3NWZJ-Q9fBmJFblsXzdAWnQWPWIjtiHnnlnJqIikAArZ5i~q8A__&Key-Pair-Id=APKAI6TU7MMXM5DG6EPQ
935872546	Sufi Sama	http://soundcloud.com/sufi-sama/balaghal-ula-be-kamalihi-by	true	Balaghal Ula Be Kamalihi By Sabri Brothers	2020-11-25 15:37:02 UTC					102	1059605	ES					true		2020-11-25 15:37:02 UTC	https://cf-media.sndcdn.com/uMPcIOJMlZX8.128.mp3?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiKjovL2NmLW1lZGlhLnNuZGNkbi5jb20vdU1QY0lPSk1sWlg4LjEyOC5tcDMqIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjk1Mzk5OTk3fX19XX0_&Signature=Lo9dz0fWnKdsr7cxyXZ1JggRLX-FLSnUtVM3oSjI1O-0tZ4CbsumjMTieQqdx9ZXk3uQaeq0YRuMjYHLQJhIOwIYgFaMPqKpeXZp7xGh-27oRSXR-KrYXpx31HcS7ssX8Vq9hCgsmbFV7OozwPJthrXasUFlFprkfgNIV3dMPYHV5~bk3yek~eDOUCWhRdZQlISQZ5t3zR4JUFqQA16BewLpPZUE0TgacTdY8-eInqiOpQQgJY6wqtnipyAq9AbPnD~IlMwAncUKD75bUgc~fGvNNRHzXx~GNnzqUQjRJboiUQZ713WnvqjdwMjmGmjEDt4Gpi5UA2yoE4c8zS4gVg__&Key-Pair-Id=APKAI6TU7MMXM5DG6EPQ
575862531	Wado Records	http://soundcloud.com/wadorecords/costear-remixfull-remixprod-by-wadorecords-jhay-cortez-ft-almighty-ft-el-ejercito	true	Costear Remix(Full Remix)Prod By WadoRecords - Jhay Cortez Ft Almighty Ft El Ejercito	2019-02-15 14:31:08 UTC					11	1090688	ES	Jhay Cortez Y Almighty Ft Marvel Boy,Capser,Nio Garcia,Chris Wandell,Bryant Myers,J Quiles,Rauw Alejandro,Juanka Problematik,Lyanno,Eladio Carrion,De La Ghetto,Lunay,Myke Towers,Alex Rose,Alvaro Diaz Y Rafa Pabon			Costear Remix (Full Remix) Prod By WadoRecords	true		2019-02-15 14:31:08 UTC	https://cf-media.sndcdn.com/0EbYK9FoipuK.128.mp3?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiKjovL2NmLW1lZGlhLnNuZGNkbi5jb20vMEViWUs5Rm9pcHVLLjEyOC5tcDMqIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjk1Mzk0MDc2fX19XX0_&Signature=a4pm80dSTdNaPxkxub6AQp8n0XWYIZL1U~E~4VK4NSdvMVnjj3IluFnxKlNyojSKSom56lwFZR4nmzsGBpJ7N0f~UWMMrWEcDAoAMhHyFv2Q0oWofJ8~o7aDhRfV6HZi4uvLM~oNUBhAot1qyAAibOxp7nqTOoJ42A85d151VhR9XgyAgKZKOJGGVpU7z09VcxLchWWIROS-1NCHOr-xFUHNhJeOKBG2X6kw2l27AOuLGzY7HnK2reY34qBSanb4RkVh98XMU-9gKV210em4pzaIZuw3J6PBVlsdmvqT8aY7vTzRYtGZ44gHPN3pTfZaCd2x~0yNKob5vY5aNSOIiQ__&Key-Pair-Id=APKAI6TU7MMXM5DG6EPQ
